image_id,a,b,c,d,true_label,extra_info,just_label,unicode
S04_093,3660,2623,127,89,이_차_此,,此,U+6B64
S04_093,2020,2731,111,90,이_차_此,,此,U+6B64
S04_093,3555,2555,82,79,이_차_此,,此,U+6B64
S04_093,3668,2749,106,92,아홉_구_九,,九,U+4E5D
S04_093,3081,2228,94,89,아홉_구_九,,九,U+4E5D
S04_093,3660,2856,132,112,열흘_순_旬,,旬,U+65EC
S04_093,3643,2987,145,116,해칠_잔_殘,,殘,U+6B98
S04_093,1506,1151,160,119,해칠_잔_殘,,殘,U+6B98
S04_093,3418,657,129,132,볕_경_景,,景,U+666F
S04_093,3431,821,105,96,또_우_又,,又,U+53C8
S04_093,3427,934,136,109,볼_견_見,,見,U+898B
S04_093,3420,1074,132,147,초례_초_醮,,醮,U+91AE
S04_093,3419,1247,119,90,손자_손_孫,,孫,U+5B6B
S04_093,3183,2327,131,110,손자_손_孫,,孫,U+5B6B
S04_093,2002,781,112,86,손자_손_孫,,孫,U+5B6B
S04_093,4457,2604,113,99,손자_손_孫,,孫,U+5B6B
S04_093,3440,1361,84,115,갈_지_之,,之,U+4E4B
S04_093,3455,2196,57,81,갈_지_之,,之,U+4E4B
S04_093,3221,902,63,103,갈_지_之,,之,U+4E4B
S04_093,2988,1793,64,68,갈_지_之,,之,U+4E4B
S04_093,2752,1238,75,79,갈_지_之,,之,U+4E4B
S04_093,2036,871,52,85,갈_지_之,,之,U+4E4B
S04_093,1561,1677,53,92,갈_지_之,,之,U+4E4B
S04_093,1347,874,48,69,갈_지_之,,之,U+4E4B
S04_093,1325,1662,73,96,갈_지_之,,之,U+4E4B
S04_093,1104,1869,47,64,갈_지_之,,之,U+4E4B
S04_093,4488,1458,69,112,갈_지_之,,之,U+4E4B
S04_093,4103,3037,54,69,갈_지_之,,之,U+4E4B
S04_093,3567,1299,40,54,갈_지_之,,之,U+4E4B
S04_093,3419,1481,113,163,경사_경_慶,,慶,U+6176
S04_093,3424,1673,130,108,두_양_兩,,兩,U+F978
S04_093,3417,1783,124,160,집_가_家,,家,U+5BB6
S04_093,2249,1444,106,140,집_가_家,,家,U+5BB6
S04_093,1319,1311,106,132,집_가_家,,家,U+5BB6
S04_093,3416,1963,122,120,근원_원_源,,源,U+6E90
S04_093,3417,2284,122,105,좋을_호_好,,好,U+597D
S04_093,2732,1136,122,98,좋을_호_好,,好,U+597D
S04_093,3428,2410,134,122,정성_성_誠,,誠,U+8AA0
S04_093,3448,2552,77,131,기이할_기_奇,,奇,U+5947
S04_093,3444,2713,94,99,또_차_且,,且,U+4E14
S04_093,1324,3047,109,91,또_차_且,,且,U+4E14
S04_093,3410,2817,146,152,드물_희_稀,,稀,U+7A00
S04_093,3443,2971,84,118,어찌_언_焉,,焉,U+7109
S04_093,3558,1787,81,113,어찌_언_焉,,焉,U+7109
S04_093,3206,771,109,124,하늘_천_天,,天,U+5929
S04_093,3194,1009,124,86,바_소_所,,所,U+6240
S04_093,4280,2698,100,87,바_소_所,,所,U+6240
S04_093,3549,1596,77,70,바_소_所,,所,U+6240
S04_093,3200,1100,95,79,써_이_以,,以,U+4EE5
S04_093,1537,2029,101,85,써_이_以,,以,U+4EE5
S04_093,3879,2859,84,71,써_이_以,,以,U+4EE5
S04_093,3173,1206,165,131,건량_향_餉,,餉,U+9909
S04_093,1052,1738,158,127,건량_향_餉,,餉,U+9909
S04_093,3178,1345,129,126,줄_여_與,,與,U+8207
S04_093,3184,1481,131,155,둥글_원_圓,,圓,U+5713
S04_093,3176,1650,137,134,지경_경_境,,境,U+5883
S04_093,3186,1811,111,103,장차_장_將,,將,U+5C07
S04_093,3184,1939,126,114,조상_조_祖,,祖,U+7956
S04_093,3204,2071,85,90,아들_자_子,,子,U+5B50
S04_093,3187,2186,113,102,미칠_급_及,,及,U+53CA
S04_093,3179,2555,125,135,길_영_永,,永,U+6C38
S04_093,3172,2710,150,151,주석_석_錫,,錫,U+932B
S04_093,3181,2874,106,121,없을_무_無,,無,U+7121
S04_093,1764,2984,104,116,없을_무_無,,無,U+7121
S04_093,3192,3001,104,115,다할_궁_窮,,窮,U+7AAE
S04_093,2997,637,81,105,옳을_가_可,,可,U+53EF
S04_093,2963,760,147,126,잡을_집_執,,執,U+57F7
S04_093,2982,902,113,118,맺을_계_契,,契,U+5951
S04_093,2805,2442,99,104,맺을_계_契,,契,U+5951
S04_093,2977,1148,110,133,기다릴_사_竢,,竢,U+7AE2
S04_093,2969,1295,109,235,어조사_야_耶,,耶,U+8036
S04_093,1322,2297,91,197,어조사_야_耶,,耶,U+8036
S04_093,2952,1544,135,130,부릴_팽_伻,,伻,U+4F3B
S04_093,2957,1687,137,96,돌_회_回,,回,U+56DE
S04_093,2986,1877,64,67,해_일_日,,日,U+65E5
S04_093,1539,2249,82,76,해_일_日,,日,U+65E5
S04_093,1327,1586,94,67,해_일_日,,日,U+65E5
S04_093,3912,1606,78,49,해_일_日,,日,U+65E5
S04_093,3103,2319,51,51,해_일_日,,日,U+65E5
S04_093,2958,1968,129,100,하물며_황_況,,況,U+6CC1
S04_093,1521,2505,122,94,하물며_황_況,,況,U+6CC1
S04_093,4069,1289,124,104,하물며_황_況,,況,U+6CC1
S04_093,2973,2084,82,136,받들_봉_奉,,奉,U+5949
S04_093,2978,2232,75,104,손_수_手,,手,U+624B
S04_093,3553,2194,67,89,손_수_手,,手,U+624B
S04_093,2959,2344,110,173,쓸_서_書,,書,U+66F8
S04_093,2000,968,114,163,쓸_서_書,,書,U+66F8
S04_093,2958,2542,121,101,찰_만_滿,,滿,U+6EFF
S04_093,2940,2647,151,157,종이_지_紙,,紙,U+7D19
S04_093,2942,2814,123,136,곡진할_견_繾,,繾,U+7E7E
S04_093,2943,2962,127,146,정다울_권_綣,,綣,U+7DA3
S04_093,2735,644,132,140,더할_익_益,,益,U+76CA
S04_093,2488,1517,103,128,더할_익_益,,益,U+76CA
S04_093,2738,789,133,164,깨달을_각_覺,,覺,U+89BA
S04_093,2721,977,139,142,새_신_新,,新,U+65B0
S04_093,2234,1595,110,140,새_신_新,,新,U+65B0
S04_093,2722,1336,144,99,구멍_공_孔,,孔,U+5B54
S04_093,2723,1441,121,165,아름다울_가_嘉,,嘉,U+5609
S04_093,2734,1623,110,117,받들_승_承,,承,U+627F
S04_093,2731,1759,115,161,살필_심_審,,審,U+5BE9
S04_093,2721,1937,134,124,석류나무_류_榴,,榴,U+69B4
S04_093,2731,2077,99,101,여름_하_夏,,夏,U+590F
S04_093,2507,812,97,118,집_당_堂,,堂,U+5802
S04_093,2489,954,98,107,클_태_太,,太,U+592A
S04_093,2472,1082,142,124,클_석_碩,,碩,U+78A9
S04_093,2603,1197,51,45,사람_인_人,,人,U+4EBA
S04_093,2215,1742,143,96,사람_인_人,,人,U+4EBA
S04_093,2012,2288,110,82,사람_인_人,,人,U+4EBA
S04_093,2489,1225,113,152,솥_정_鼎,,鼎,U+9F0E
S04_093,2495,1392,104,106,자리_인_茵,,茵,U+8335
S04_093,2465,1653,130,127,가슴_응_膺,,膺,U+81BA
S04_093,2460,1801,127,124,편안할_강_康,,康,U+5EB7
S04_093,2479,1954,114,120,보호할_호_護,,護,U+8B77
S04_093,2473,2191,118,123,모실_시_侍,,侍,U+4F8D
S04_093,2469,2325,102,105,살필_성_省,,省,U+7701
S04_093,2477,2441,104,98,남을_여_餘,,餘,U+9918
S04_093,2473,2556,113,123,초오_아_雅,,雅,U+96C5
S04_093,2480,2693,98,120,신_리_履,,履,U+5C65
S04_093,2473,2834,116,118,아름다울_가_佳,,佳,U+4F73
S04_093,2462,2964,125,128,서로_상_相,,相,U+76F8
S04_093,4058,2363,111,94,서로_상_相,,相,U+76F8
S04_093,2252,651,106,135,보배_보_寶,,寶,U+5BF6
S04_093,2236,803,119,126,덮을_비_庇,,庇,U+5E87
S04_093,2241,956,125,100,고를_균_均,,均,U+5747
S04_093,2233,1078,120,134,복_희_禧,,禧,U+79A7
S04_093,2248,1315,104,120,나_오_吾,,吾,U+543E
S04_093,2216,1863,141,125,달릴_취_驟,,驟,U+9A5F
S04_093,2228,2012,119,100,날_경_經,,經,U+7D93
S04_093,3880,1377,116,97,날_경_經,,經,U+7D93
S04_093,2231,2133,136,129,빗장_관_關,,關,U+95DC
S04_093,1765,2628,127,127,빗장_관_關,,關,U+95DC
S04_093,1524,738,141,132,빗장_관_關,,關,U+95DC
S04_093,2233,2271,112,139,재_령_嶺,,嶺,U+5DBA
S04_093,2245,2438,113,100,능할_능_能,,能,U+80FD
S04_093,2254,2549,101,113,면할_면_免,,免,U+514D
S04_093,4286,1556,107,122,면할_면_免,,免,U+514D
S04_093,2248,2688,103,101,조아릴_돈_頓,,頓,U+9813
S04_093,2248,2804,119,114,찰_졸_踤,,踤,U+8E24
S04_093,2254,2922,112,90,형상_장_狀,,狀,U+F9FA
S04_093,2781,3102,106,85,형상_장_狀,,狀,U+F9FA
S04_093,2270,3020,73,106,아닐_부_否,,否,U+5426
S04_093,2011,661,123,101,언덕_아_阿,,阿,U+963F
S04_093,1994,1151,123,121,얻을_득_得,,得,U+5F97
S04_093,2006,1294,110,125,다_실_悉,,悉,U+6089
S04_093,2004,1425,94,127,그_기_其,,其,U+5176
S04_093,1070,2701,105,138,그_기_其,,其,U+5176
S04_093,4056,1400,110,140,그_기_其,,其,U+5176
S04_093,2005,1560,113,136,풍성할_풍_豊,,豊,U+8C4A
S04_093,1328,2912,106,131,풍성할_풍_豊,,豊,U+8C4A
S04_093,4483,1183,107,142,풍성할_풍_豊,,豊,U+8C4A
S04_093,1998,1707,105,142,두터울_후_厚,,厚,U+539A
S04_093,1987,1869,124,123,순할_완_婉,,婉,U+5A49
S04_093,1999,2000,124,162,법_범_範,,範,U+7BC4
S04_093,2001,2174,126,112,맑을_숙_淑,,淑,U+6DD1
S04_093,2015,2402,119,77,마음_심_心,,心,U+5FC3
S04_093,2025,2493,96,99,눈_목_目,,目,U+76EE
S04_093,2017,2599,115,124,좇을_종_從,,從,U+5F9E
S04_093,3866,2359,99,95,좇을_종_從,,從,U+5F9E
S04_093,2026,2950,128,134,복_복_福,,福,U+798F
S04_093,1793,644,90,142,별_성_星,,星,U+661F
S04_093,1789,798,102,102,있을_재_在,,在,U+5728
S04_093,1768,919,118,120,사사_사_私,,私,U+79C1
S04_093,1784,1047,118,101,문_문_門,,門,U+9580
S04_093,4276,2319,116,104,문_문_門,,門,U+9580
S04_093,1797,1148,78,102,어조사_의_矣,,矣,U+77E3
S04_093,1325,2169,93,117,어조사_의_矣,,矣,U+77E3
S04_093,3885,1863,87,105,어조사_의_矣,,矣,U+77E3
S04_093,1778,1262,101,171,편안할_영_寧,,寧,U+F9AA
S04_093,1771,1521,103,143,사랑_애_愛,,愛,U+611B
S04_093,1783,1676,92,102,오히려_상_尙,,尙,U+5C19
S04_093,3905,1766,78,88,오히려_상_尙,,尙,U+5C19
S04_093,1778,1796,116,151,법_헌_憲,,憲,U+61B2
S04_093,2773,2855,109,145,법_헌_憲,,憲,U+61B2
S04_093,1757,1966,139,148,가까울_이_邇,,邇,U+9087
S04_093,1768,2243,109,140,만날_조_遭,,遭,U+906D
S04_093,1774,2391,114,122,값_치_値,,値,U+5024
S04_093,1763,2532,104,90,다만_지_只,,只,U+53EA
S04_093,1763,2762,105,116,목숨_명_命,,命,U+547D
S04_093,3869,2600,97,116,목숨_명_命,,命,U+547D
S04_093,1750,2886,138,98,셀_수_數,,數,U+6578
S04_093,3882,1486,117,113,셀_수_數,,數,U+6578
S04_093,1552,611,86,121,발_족_足,,足,U+8DB3
S04_093,1522,886,132,147,들을_청_聽,,聽,U+807D
S04_093,1526,1309,121,121,뼈_해_骸,,骸,U+9AB8
S04_093,1557,1438,79,86,착할_선_善,,善,U+5584
S04_093,1520,1548,143,118,병_병_病,,病,U+75C5
S04_093,1536,1789,100,105,가운데_중_中,,中,U+4E2D
S04_093,1532,1900,110,114,생각할_유_惟,,惟,U+60DF
S04_093,3533,3001,92,104,생각할_유_惟,,惟,U+60DF
S04_093,1542,2134,90,104,가까울_근_近,,近,U+8FD1
S04_093,1518,2352,121,144,즐길_종_悰,,悰,U+60B0
S04_093,1492,2635,150,113,잡을_파_把,,把,U+628A
S04_093,1501,2755,139,116,지을_작_作,,作,U+4F5C
S04_093,1497,2893,139,120,눈_안_眼,,眼,U+773C
S04_093,3542,1931,109,87,눈_안_眼,,眼,U+773C
S04_093,1520,3018,117,84,앞_전_前,,前,U+524D
S04_093,1310,609,115,102,기뻐할_흔_欣,,欣,U+6B23
S04_093,1291,731,133,133,위로할_위_慰,,慰,U+6170
S04_093,3879,2936,89,79,위로할_위_慰,,慰,U+6170
S04_093,1309,951,114,147,재물_자_資,,資,U+8CC7
S04_093,1324,1200,89,107,높을_존_尊,,尊,U+5C0A
S04_093,1300,1764,119,100,줄_사_賜,,賜,U+8CDC
S04_093,1309,1885,120,118,돌아볼_고_顧,,顧,U+9867
S04_093,4452,1737,121,99,돌아볼_고_顧,,顧,U+9867
S04_093,1333,2092,98,75,큰_대_大,,大,U+5927
S04_093,4271,2085,114,90,큰_대_大,,大,U+5927
S04_093,1293,2507,152,139,풀보기 잔치_난_餪,,餪,U+992A
S04_093,1309,2665,114,118,거동_의_儀,,儀,U+5100
S04_093,1321,2807,114,101,이미_기_旣,,旣,U+65E3
S04_093,1089,608,74,118,맛있을_지_旨,,旨,U+65E8
S04_093,1085,744,92,88,바를_정_正,,正,U+6B63
S04_093,1062,943,122,129,선비_유_儒,,儒,U+5112
S04_093,1057,1080,128,130,흴_소_素,,素,U+7D20
S04_093,1078,1221,99,104,밑_본_本,,本,U+672C
S04_093,1082,1337,110,129,빛_색_色,,色,U+8272
S04_093,1068,1473,119,138,받을_수_受,,受,U+53D7
S04_093,1080,1947,95,95,놈_자_者,,者,U+8005
S04_093,4078,2597,85,96,놈_자_者,,者,U+8005
S04_093,1079,2058,103,106,인할_인_因,,因,U+56E0
S04_093,1076,2182,105,104,또_역_亦,,亦,U+4EA6
S04_093,1084,2297,97,102,말_물_勿,,勿,U+52FF
S04_093,1067,2420,112,134,말_사_辭,,辭,U+8FAD
S04_093,1047,2562,152,130,그러할_연_然,,然,U+7136
S04_093,4271,2922,123,106,그러할_연_然,,然,U+7136
S04_093,1070,2844,123,84,어조사_어_於,,於,U+65BC
S04_093,4279,1968,113,87,어조사_어_於,,於,U+65BC
S04_093,1066,2936,124,105,갈_왕_往,,往,U+5F80
S04_093,1077,3042,94,130,올_래_來,,來,U+4F86
S04_093,4478,1340,107,100,묶을_약_約,,約,U+7D04
S04_093,4448,1593,136,126,매달_현_懸,,懸,U+61F8
S04_093,4060,2478,117,112,매달_현_懸,,懸,U+61F8
S04_093,4459,1863,113,103,어찌_하_何,,何,U+4F55
S04_093,4084,1189,101,86,어찌_하_何,,何,U+4F55
S04_093,4470,1979,89,120,어조사_재_哉,,哉,U+54C9
S04_093,4459,2125,111,94,두려울_공_恐,,恐,U+6050
S04_093,4446,2231,124,107,꾸짖을_가_呵,,呵,U+5475
S04_093,4463,2442,101,156,미혹할_미_迷,,迷,U+8FF7
S04_093,4455,2803,113,126,가르침_교_敎,,敎,U+654E
S04_093,4466,2947,102,156,바꿀_무_貿,,貿,U+8CBF
S04_093,4281,1182,125,145,업신여길_멸_蔑,,蔑,U+8511
S04_093,4279,1346,102,118,생각할_상_想,,想,U+60F3
S04_093,4258,1710,130,102,끼칠_이_貽,,貽,U+8CBD
S04_093,4280,1823,107,136,묶을_루_累,,累,U+7D2F
S04_093,4276,2189,99,118,모_방_方,,方,U+65B9
S04_093,4260,2441,129,119,문미_미_楣,,楣,U+6963
S04_093,4273,2584,111,103,깊을_심_深,,深,U+6DF1
S04_093,3542,1484,97,95,깊을_심_深,,深,U+6DF1
S04_093,4252,2811,146,96,부끄러워할_전_靦,,靦,U+9766
S04_093,4049,1548,129,119,가릴_택_擇,,擇,U+64C7
S04_093,4057,1673,119,138,대답할_대_對,,對,U+5C0D
S04_093,4046,1824,132,134,닭_계_鷄,,鷄,U+9DC4
S04_093,4064,1974,121,126,봉새_봉_鳳,,鳳,U+9CF3
S04_093,4067,2111,112,90,걸음_보_步,,步,U+6B65
S04_093,4064,2223,115,121,달릴_추_趨,,趨,U+8DA8
S04_093,4068,2699,89,108,어조사_호_乎,,乎,U+4E4E
S04_093,4060,2816,116,112,돌아올_반_返,,返,U+8FD4
S04_093,4069,2931,122,100,낯_면_面,,面,U+9762
S04_093,3896,1190,91,85,기약할_기_期,,期,U+671F
S04_093,3915,1286,67,89,이미_이_已,,已,U+5DF2
S04_093,3891,1976,75,95,아닐_미_未,,未,U+672A
S04_093,3883,2080,88,98,실과_과_果,,果,U+679C
S04_093,3867,2191,93,165,다행_행_幸,,幸,U+5E78
S04_093,3865,2461,110,122,빠를_속_速,,速,U+901F
S04_093,3865,2728,109,119,보낼_송_送,,送,U+9001
S04_093,3861,3028,112,117,의지할_의_倚,,倚,U+501A
S04_093,3551,1188,99,110,이문_려_閭,,閭,U+95AD
S04_093,3543,1358,81,104,쓸_고_苦,,苦,U+82E6
S04_093,3557,1682,76,99,바랄_망_望,,望,U+671B
S04_093,3538,2039,94,140,안개_무_霧,,霧,U+9727
S04_093,3545,2294,105,107,싸울_전_戰,,戰,U+6230
S04_093,3564,2426,74,129,다스릴_약_略,,略,U+F976
S04_093,3549,2651,91,108,예쁠_천_倩,,倩,U+5029
S04_093,3557,2772,69,202,풀_초_草,,草,U+8349
S04_093,3339,1199,63,152,바랄_기_冀,,冀,U+5180
S04_093,3320,1467,92,100,큰_줄기_통_統,,統,U+7D71
S04_093,3314,1577,87,134,모일_회_會,,會,U+6703
S04_093,3096,1752,63,77,첫째 천간_갑_甲,,甲,U+7532
S04_093,3081,1830,102,87,개_술_戌,,戌,U+620C
S04_093,3095,1949,70,80,일곱째 지지_오_午,,午,U+5348
S04_093,3101,2037,57,73,달_월_月,,月,U+6708
S04_093,3083,2141,91,85,처음_초_初,,初,U+521D
S04_093,2803,2316,105,120,사실할_사_査,,査,U+67FB
S04_093,2777,2577,128,126,쇠_금_金,,金,U+F90A
S04_093,2763,2710,130,137,노둔할_노_魯,,魯,U+F939
S04_093,2776,3017,112,81,사례할_사_謝,,謝,U+8B1D
S04_094,3821,541,187,313,오랠_구_久,,久,U+4E45
S04_094,4818,1292,133,184,오랠_구_久,,久,U+4E45
S04_094,3804,880,184,261,험할_조_阻,,阻,U+963B
S04_094,3852,1155,117,159,갈_지_之,,之,U+4E4B
S04_094,1128,863,103,172,갈_지_之,,之,U+4E4B
S04_094,4832,1775,104,161,갈_지_之,,之,U+4E4B
S04_094,4307,2450,152,165,갈_지_之,,之,U+4E4B
S04_094,4042,2177,142,184,갈_지_之,,之,U+4E4B
S04_094,3196,1810,104,162,갈_지_之,,之,U+4E4B
S04_094,2786,1638,131,189,갈_지_之,,之,U+4E4B
S04_094,2445,1288,95,141,갈_지_之,,之,U+4E4B
S04_094,2077,881,96,164,갈_지_之,,之,U+4E4B
S04_094,1708,1549,95,136,갈_지_之,,之,U+4E4B
S04_094,895,1442,129,174,갈_지_之,,之,U+4E4B
S04_094,3799,1357,178,261,남을_여_餘,,餘,U+9918
S04_094,2240,772,183,243,남을_여_餘,,餘,U+9918
S04_094,5034,1427,195,254,남을_여_餘,,餘,U+9918
S04_094,4798,1951,185,216,남을_여_餘,,餘,U+9918
S04_094,912,2829,185,211,남을_여_餘,,餘,U+9918
S04_094,3783,1624,190,190,열_십_十,,十,U+5341
S04_094,3980,1464,198,175,열_십_十,,十,U+5341
S04_094,402,2084,195,150,열_십_十,,十,U+5341
S04_094,3841,1846,97,126,해_일_日,,日,U+65E5
S04_094,3014,1385,104,123,해_일_日,,日,U+65E5
S04_094,3019,1712,90,126,해_일_日,,日,U+65E5
S04_094,2633,1457,116,125,해_일_日,,日,U+65E5
S04_094,1136,3142,113,163,해_일_日,,日,U+65E5
S04_094,5073,542,93,138,해_일_日,,日,U+65E5
S04_094,487,2406,82,77,해_일_日,,日,U+65E5
S04_094,3789,1977,187,289,대답할_대_對,,對,U+5C0D
S04_094,3813,2277,186,236,칠_토_討,,討,U+8A0E
S04_094,3783,2545,196,275,생각할_유_惟,,惟,U+60DF
S04_094,3815,2842,209,320,어질_현_賢,,賢,U+8CE2
S04_094,3859,3166,156,175,어조사_호_乎,,乎,U+4E4E
S04_094,3394,610,109,169,이미_이_已,,已,U+5DF2
S04_094,3054,2762,106,193,이미_이_已,,已,U+5DF2
S04_094,1321,2819,106,135,이미_이_已,,已,U+5DF2
S04_094,3348,793,165,392,어조사_야_耶,,耶,U+8036
S04_094,1065,1378,203,224,어조사_야_耶,,耶,U+8036
S04_094,2406,1459,149,261,어조사_야_耶,,耶,U+8036
S04_094,3362,1208,182,315,돌아갈_귀_歸,,歸,U+6B78
S04_094,4768,2172,184,285,돌아갈_귀_歸,,歸,U+6B78
S04_094,1286,2018,166,297,돌아갈_귀_歸,,歸,U+6B78
S04_094,3358,1574,204,340,뒤_후_後,,後,U+5F8C
S04_094,1282,2565,159,237,뒤_후_後,,後,U+5F8C
S04_094,3374,1945,229,309,슬퍼할_창_悵,,悵,U+60B5
S04_094,3389,2279,187,345,우러를_앙_仰,,仰,U+4EF0
S04_094,2981,2199,185,328,우러를_앙_仰,,仰,U+4EF0
S04_094,1098,1698,175,305,우러를_앙_仰,,仰,U+4EF0
S04_094,3418,2664,143,241,더욱_우_尤,,尤,U+5C24
S04_094,3363,3012,236,344,곱_배_倍,,倍,U+500D
S04_094,3021,618,109,226,평평할_평_平,,平,U+5E73
S04_094,3011,887,127,374,항상_상_常,,常,U+5E38
S04_094,2950,1270,231,114,한_일_一,,一,U+4E00
S04_094,1460,411,63,141,한_일_一,,一,U+4E00
S04_094,2973,1542,178,155,두_이_二,,二,U+4E8C
S04_094,2981,1880,183,258,매달_현_懸,,懸,U+61F8
S04_094,2982,2538,190,216,어찌_하_何,,何,U+4F55
S04_094,4856,722,84,136,어찌_하_何,,何,U+4F55
S04_094,3181,2150,102,167,어찌_하_何,,何,U+4F55
S04_094,1711,2035,107,100,어찌_하_何,,何,U+4F55
S04_094,926,2653,98,159,어찌_하_何,,何,U+4F55
S04_094,3012,2990,205,296,삼갈_근_謹,,謹,U+8B39
S04_094,2611,588,142,241,아닐_미_未,,未,U+672A
S04_094,3148,676,160,286,아닐_미_未,,未,U+672A
S04_094,2744,3029,154,309,아닐_미_未,,未,U+672A
S04_094,2598,851,147,332,살필_심_審,,審,U+5BE9
S04_094,2613,1185,147,237,셀_수_數,,數,U+6578
S04_094,2625,1626,140,241,올_래_來,,來,U+4F86
S04_094,2239,439,193,300,모실_시_侍,,侍,U+4F8D
S04_094,4797,2467,157,221,모실_시_侍,,侍,U+4F8D
S04_094,2240,1023,171,254,몸_체_體,,體,U+9AD4
S04_094,1859,1356,207,224,몸_체_體,,體,U+9AD4
S04_094,2276,1282,127,424,일_사_事,,事,U+4E8B
S04_094,2283,1724,125,188,잇닿을_연_連,,連,U+F99A
S04_094,2234,1927,189,378,보호할_호_護,,護,U+8B77
S04_094,2286,2316,161,336,일만_만_萬,,萬,U+842C
S04_094,2285,2659,196,264,지킬_위_衛,,衛,U+885B
S04_094,1852,512,185,354,사실할_사_査,,査,U+67FB
S04_094,1902,881,156,160,어른_장_丈,,丈,U+4E08
S04_094,1905,1071,170,268,기운_기_氣,,氣,U+6C23
S04_094,1537,2051,143,338,기운_기_氣,,氣,U+6C23
S04_094,1818,1648,259,287,물을_후_候,,候,U+5019
S04_094,3103,436,221,227,물을_후_候,,候,U+5019
S04_094,1907,1956,147,264,더할_익_益,,益,U+76CA
S04_094,1836,2239,201,317,가슴_응_膺,,膺,U+81BA
S04_094,1847,2570,209,272,어려울_난_難,,難,U+96E3
S04_094,1918,2878,130,219,늙은이_노_老,,老,U+F934
S04_094,1864,3179,201,184,시어미_고_姑,,姑,U+59D1
S04_094,959,3062,116,200,시어미_고_姑,,姑,U+59D1
S04_094,1492,577,228,193,어미_모_母,,母,U+6BCD
S04_094,1546,822,131,143,각시_씨_氏,,氏,U+6C0F
S04_094,1527,999,169,234,눈_안_眼,,眼,U+773C
S04_094,1533,1263,140,264,눈에 백태 낄_생_眚,,眚,U+771A
S04_094,1574,1562,111,152,줄_여_與,,與,U+8207
S04_094,1466,1748,219,302,수중다리_종_瘇,,瘇,U+7607
S04_094,1492,2458,220,332,점점_점_漸,,漸,U+6F38
S04_094,1274,666,189,233,점점_점_漸,,漸,U+6F38
S04_094,1579,2802,150,184,이를_지_至,,至,U+81F3
S04_094,2114,3165,155,141,이를_지_至,,至,U+81F3
S04_094,1319,902,137,159,이를_지_至,,至,U+81F3
S04_094,1556,3055,150,316,말_물_勿,,勿,U+52FF
S04_094,1048,549,231,309,약_약_藥,,藥,U+85E5
S04_094,1073,1063,187,278,지경_경_境,,境,U+5883
S04_094,1271,2318,189,221,지경_경_境,,境,U+5883
S04_094,1085,2017,195,297,거슬러 올라갈_소_溯,,溯,U+6EAF
S04_094,1115,2544,164,256,아우_제_弟,,弟,U+5F1F
S04_094,476,2691,131,155,아우_제_弟,,弟,U+5F1F
S04_094,1098,2826,194,230,향할_향_向,,向,U+5411
S04_094,685,889,196,195,향할_향_向,,向,U+5411
S04_094,686,529,204,337,구를_전_轉,,轉,U+8F49
S04_094,653,1121,221,252,일_흥_興,,興,U+8208
S04_094,656,1397,227,263,땅 이름_구_邱,,邱,U+90B1
S04_094,673,1711,226,293,인할_인_因,,因,U+56E0
S04_094,682,2016,221,312,묵을_숙_宿,,宿,U+5BBF
S04_094,745,2358,131,213,어조사_우_于,,于,U+4E8E
S04_094,702,2578,198,220,이_차_此,,此,U+6B64
S04_094,4290,1972,145,199,이_차_此,,此,U+6B64
S04_094,1293,3016,138,197,이_차_此,,此,U+6B64
S04_094,763,2806,147,187,말 이을_이_而,,而,U+800C
S04_094,4821,1112,137,151,말 이을_이_而,,而,U+800C
S04_094,4307,1277,115,155,말 이을_이_而,,而,U+800C
S04_094,3627,3031,143,178,말 이을_이_而,,而,U+800C
S04_094,723,3042,237,321,어제_작_昨,,昨,U+6628
S04_094,5043,714,145,177,처음_시_始,,始,U+59CB
S04_094,5075,909,116,203,돌아올_환_還,,還,U+9084
S04_094,3612,1972,146,218,돌아올_환_還,,還,U+9084
S04_094,5051,1118,159,296,집_소_巢,,巢,U+5DE2
S04_094,5028,1697,204,275,고달플_비_憊,,憊,U+618A
S04_094,5079,1989,142,147,아닐_불_不,,不,U+4E0D
S04_094,4320,3147,187,171,아닐_불_不,,不,U+4E0D
S04_094,902,1622,133,139,아닐_불_不,,不,U+4E0D
S04_094,2578,441,185,143,아닐_불_不,6.0,不,U+4E0D
S04_094,5064,2139,149,186,적을_사_些,,些,U+4E9B
S04_094,5044,2342,205,283,마부_어_圉,,圉,U+5709
S04_094,5054,2738,187,297,없을_막_莫,,莫,U+83AB
S04_094,5057,3063,209,266,떨칠_진_振,,振,U+632F
S04_094,4849,559,150,164,어찌_내_奈,,奈,U+5948
S04_094,4801,876,183,231,그러할_연_然,,然,U+7136
S04_094,4788,1497,175,267,밝을_광_曠,,曠,U+66E0
S04_094,4812,2691,181,269,무거울_중_重,,重,U+91CD
S04_094,4836,3003,177,296,살필_성_省,,省,U+7701
S04_094,4564,534,166,231,나눌_별_別,,別,U+5225
S04_094,4577,770,133,231,없을_무_無,,無,U+7121
S04_094,4252,1459,185,202,없을_무_無,,無,U+7121
S04_094,2068,2968,153,198,없을_무_無,,無,U+7121
S04_094,4531,1020,207,225,덜_손_損,,損,U+640D
S04_094,4530,1245,203,384,더할_첨_添,,添,U+6DFB
S04_094,4575,1653,151,137,써_이_以,,以,U+4EE5
S04_094,2084,1047,135,128,써_이_以,,以,U+4EE5
